120,2023-09-26,8,12006,Santa Marta,local 2
121,2024-02-14,5,3402,Pereira,local 2
122,2024-03-01,2,2700,Pereira,local 3
123,2024-03-25,7,6569,Santa Marta,local 2
124,2023-09-26,6,5805,Bogotá,local 3
125,2023-09-14,5,13222,Santa Marta,local 1
126,2023-12-19,3,13640,Medellín,local 2
127,2023-10-15,10,14200,Bogotá,local 2
128,2024-03-23,5,12932,Bogotá,local 3
129,2023-11-20,10,6110,Santa Marta,local 1
130,2024-02-12,1,8776,Bogotá,local 1
131,2023-10-14,6,13116,Medellín,local 2
132,2024-02-03,8,9032,Medellín,local 2
133,2023-09-10,1,8982,Medellín,local 2
134,2024-01-16,4,11553,Santa Marta,local 1
135,2024-03-01,8,1789,Medellín,local 3
136,2023-09-28,3,2862,Santa Marta,local 1
137,2024-03-15,2,14502,Santa Marta,local 2
138,2023-09-15,8,11674,Santa Marta,local 1
139,2024-03-07,3,7205,Bogotá,local 3
140,2024-01-09,9,8975,Medellín,local 1
141,2023-12-14,1,11851,Medellín,local 1
142,2024-01-13,8,10051,Bogotá,local 3
143,2023-11-23,6,7119,Pereira,local 2
144,2024-03-14,7,7865,Medellín,local 2
145,2023-10-04,10,10622,Pereira,local 3
146,2024-03-30,10,10891,Medellín,local 1
147,2024-01-13,2,10710,Bogotá,local 1
148,2023-11-27,2,11416,Bogotá,local 1
149,2023-11-20,9,10962,Bogotá,local 1
150,2024-01-19,6,3614,Santa Marta,local 3
151,2024-01-25,3,9014,Pereira,local 2
152,2023-10-02,9,28,Medellín,local 3
153,2024-02-12,3,487,Santa Marta,local 2
154,2024-03-04,5,14939,Bogotá,local 1
155,2023-11-09,7,3940,Pereira,local 1
156,2024-01-28,4,4301,Santa Marta,local 3
157,2023-11-26,10,9818,Pereira,local 3
158,2024-02-14,9,1539,Pereira,local 3
159,2023-11-09,3,7801,Pereira,local 2
160,2023-09-16,4,11137,Pereira,local 1
161,2024-01-25,9,12622,Pereira,local 2
162,2023-11-16,2,3466,Pereira,local 3
163,2023-12-12,6,4116,Pereira,local 1
164,2023-11-12,7,7563,Santa Marta,local 3
165,2023-10-02,5,7134,Bogotá,local 2
166,2023-12-06,2,7515,Santa Marta,local 1
167,2024-01-24,3,1886,Bogotá,local 2
168,2023-11-21,10,1996,Santa Marta,local 1
169,2024-01-14,5,12502,Santa Marta,local 2
170,2024-03-27,8,721,Pereira,local 1
171,2023-10-01,8,8451,Bogotá,local 3
172,2023-09-12,3,11177,Pereira,local 1
173,2023-09-13,9,13562,Santa Marta,local 3
174,2023-11-15,1,7622,Santa Marta,local 1
175,2024-02-02,9,13809,Bogotá,local 1
176,2024-02-09,6,2807,Pereira,local 3
177,2023-12-22,3,2883,Santa Marta,local 3
178,2023-10-25,4,5283,Pereira,local 3
179,2023-12-09,4,1713,Medellín,local 2
180,2024-02-09,5,4760,Santa Marta,local 2
181,2023-12-02,4,10949,Bogotá,local 2
182,2024-01-05,9,3717,Pereira,local 2
183,2023-12-28,4,6331,Bogotá,local 1
184,2024-02-25,9,7823,Medellín,local 3
185,2024-03-04,7,7356,Pereira,local 1
186,2024-02-19,7,7827,Pereira,local 1
187,2024-02-07,8,13571,Santa Marta,local 3
188,2024-03-05,2,9446,Pereira,local 2
189,2023-10-26,1,12446,Santa Marta,local 2
190,2024-03-27,7,1424,Bogotá,local 2
191,2023-11-02,3,13662,Medellín,local 2
192,2024-02-28,10,8228,Santa Marta,local 1
193,2023-11-09,7,1594,Pereira,local 1
194,2023-09-24,5,14698,Medellín,local 3
195,2024-02-10,8,6730,Pereira,local 2
196,2023-12-07,8,2942,Santa Marta,local 2
197,2023-10-27,4,7766,Medellín,local 1
198,2023-09-13,8,14056,Medellín,local 1
199,2023-11-13,6,13561,Bogotá,local 2
200,2023-10-02,4,2966,Santa Marta,local 3
201,2023-09-23,4,11860,Santa Marta,local 2
202,2023-12-07,8,14552,Santa Marta,local 3
203,2024-02-09,2,2570,Medellín,local 2
204,2024-02-23,7,185,Pereira,local 2
205,2023-09-13,2,5514,Bogotá,local 1
206,2024-02-23,9,13025,Pereira,local 1
207,2023-12-08,4,7937,Santa Marta,local 2
208,2024-03-28,7,6229,Medellín,local 1
209,2024-02-23,10,4892,Pereira,local 3
210,2024-01-25,1,12177,Bogotá,local 1
211,2023-10-09,10,5792,Medellín,local 2
212,2024-01-21,2,4544,Santa Marta,local 3
213,2024-01-27,1,6437,Bogotá,local 2
214,2023-10-10,7,3443,Bogotá,local 1
215,2023-10-07,3,8481,Pereira,local 2
216,2023-12-09,6,12182,Pereira,local 2
217,2024-01-20,4,11071,Bogotá,local 1
218,2023-12-12,7,8180,Medellín,local 3
219,2023-10-07,5,1822,Pereira,local 1
220,2024-01-16,9,574,Santa Marta,local 1
221,2024-03-30,2,13248,Bogotá,local 3
222,2023-12-06,10,10137,Santa Marta,local 2
223,2023-11-18,2,14144,Medellín,local 2
224,2023-10-28,9,12958,Bogotá,local 2
225,2024-01-20,4,14721,Santa Marta,local 3
226,2023-11-09,4,6039,Medellín,local 2
227,2024-02-25,7,2980,Bogotá,local 1
228,2023-12-19,10,1465,Santa Marta,local 1
229,2023-09-06,6,11647,Bogotá,local 3
230,2023-11-16,10,4808,Santa Marta,local 1
231,2023-10-14,5,3446,Bogotá,local 2
232,2023-11-21,7,9907,Pereira,local 3
233,2024-02-03,3,5146,Bogotá,local 2
234,2024-01-17,5,11633,Medellín,local 2
235,2023-09-21,2,2542,Pereira,local 3
236,2024-01-19,5,576,Pereira,local 2
237,2023-09-29,10,5352,Bogotá,local 1
238,2023-12-18,4,14268,Pereira,local 3
239,2023-11-27,10,6102,Medellín,local 2
240,2024-01-08,3,3038,Bogotá,local 2
241,2024-01-03,4,13977,Santa Marta,local 1
242,2023-12-02,5,3349,Pereira,local 3
243,2023-12-25,1,7553,Medellín,local 1
244,2023-12-28,9,12421,Pereira,local 3
245,2023-10-14,3,11796,Santa Marta,local 3
246,2024-02-11,9,7215,Medellín,local 3
247,2023-10-26,1,7667,Medellín,local 1
248,2023-09-30,2,4483,Medellín,local 3
249,2024-02-04,2,1067,Pereira,local 1
250,2024-01-29,3,8412,Pereira,local 3
251,2024-01-02,1,14142,Medellín,local 2
252,2024-03-21,3,9692,Medellín,local 3
253,2024-03-11,9,11030,Bogotá,local 1
254,2023-12-08,2,2790,Medellín,local 2
255,2023-09-21,1,4156,Pereira,local 1
256,2024-03-08,8,12241,Medellín,local 2
257,2024-02-02,10,11929,Bogotá,local 3
258,2023-11-15,5,3526,Bogotá,local 2
259,2023-12-11,10,9120,Bogotá,local 2
260,2023-12-28,9,3201,Pereira,local 2
261,2023-10-01,10,4656,Pereira,local 2
262,2024-01-21,7,11579,Medellín,local 1
263,2024-03-03,7,10913,Santa Marta,local 1
264,2023-10-26,7,2679,Medellín,local 3
265,2024-02-23,9,9183,Medellín,local 2
266,2023-11-24,4,9453,Pereira,local 2
267,2023-11-28,3,1868,Medellín,local 3
268,2024-03-14,3,965,Bogotá,local 3
269,2024-03-27,4,6911,Medellín,local 2
270,2024-03-28,9,2844,Medellín,local 1
271,2024-03-09,5,3851,Pereira,local 2
272,2024-01-15,8,7974,Bogotá,local 1
273,2023-11-11,3,5361,Bogotá,local 2
274,2024-03-20,4,9501,Santa Marta,local 2
275,2024-01-09,5,466,Medellín,local 3
276,2023-10-01,6,1981,Santa Marta,local 2
277,2023-12-09,6,13190,Santa Marta,local 2
278,2024-02-11,1,3958,Bogotá,local 1
279,2023-11-06,9,1830,Medellín,local 1
280,2024-03-19,3,10232,Medellín,local 2
281,2024-01-13,2,11932,Bogotá,local 1
282,2024-02-14,10,3992,Bogotá,local 3
283,2024-01-12,8,10298,Pereira,local 2
284,2024-03-02,8,4960,Bogotá,local 2
285,2024-03-14,5,6196,Santa Marta,local 2
286,2024-02-14,2,8937,Bogotá,local 3
287,2023-12-01,6,11069,Bogotá,local 3
288,2023-09-13,2,5009,Bogotá,local 1
289,2024-01-06,6,9080,Bogotá,local 1
290,2024-02-21,6,4114,Medellín,local 1
291,2023-11-01,10,7353,Pereira,local 3
292,2024-01-21,9,14719,Medellín,local 3
293,2024-01-06,8,13582,Pereira,local 2
294,2023-09-05,7,9322,Santa Marta,local 3
295,2024-02-24,4,9343,Pereira,local 2
296,2024-01-14,8,10434,Bogotá,local 3
297,2023-11-09,1,5602,Medellín,local 3
298,2023-09-14,6,10078,Bogotá,local 1
299,2023-11-16,1,11348,Bogotá,local 2
300,2023-12-22,7,491,Santa Marta,local 2
301,2023-12-03,7,6892,Medellín,local 1
302,2023-11-22,9,10436,Medellín,local 1
303,2024-03-11,9,4257,Medellín,local 3
304,2023-12-05,8,5523,Pereira,local 3
305,2023-10-23,7,6989,Medellín,local 2
306,2023-11-13,7,14761,Santa Marta,local 1
307,2023-12-26,9,13653,Pereira,local 1
308,2023-11-30,1,8097,Bogotá,local 2
309,2023-11-24,2,7826,Medellín,local 2
310,2024-03-02,5,3094,Santa Marta,local 3
311,2024-03-03,10,1201,Santa Marta,local 1
312,2023-10-06,1,13852,Medellín,local 1
313,2024-01-18,6,12877,Medellín,local 2
314,2024-03-08,9,8731,Pereira,local 2
315,2023-09-29,6,13972,Pereira,local 3
316,2023-10-27,7,7471,Pereira,local 1
317,2023-10-03,7,11506,Medellín,local 3
318,2024-03-02,6,1161,Pereira,local 2
319,2024-01-27,7,773,Bogotá,local 3
320,2023-09-29,8,3912,Santa Marta,local 2
321,2023-10-13,9,11560,Bogotá,local 1
322,2023-09-20,7,10442,Santa Marta,local 2
323,2023-10-10,1,11000,Bogotá,local 1
324,2024-03-20,3,6620,Pereira,local 1
325,2024-01-16,8,12765,Pereira,local 2
326,2023-09-29,9,6044,Pereira,local 2
327,2024-01-22,1,5116,Bogotá,local 1
328,2023-12-17,1,14000,Bogotá,local 2
329,2023-12-04,7,12697,Medellín,local 1
330,2023-10-10,9,9938,Bogotá,local 1
331,2024-03-03,4,10084,Pereira,local 3
332,2023-09-07,9,4367,Santa Marta,local 2
333,2023-10-27,7,7410,Santa Marta,local 2
334,2024-02-19,9,13511,Santa Marta,local 2
335,2023-12-18,4,5157,Pereira,local 2
336,2024-02-11,7,12421,Pereira,local 1
337,2023-11-08,5,6615,Pereira,local 1
338,2024-02-11,4,13334,Pereira,local 2
339,2023-12-25,7,12709,Medellín,local 2
340,2024-01-20,9,2596,Bogotá,local 2
341,2024-02-05,8,4345,Pereira,local 3
342,2024-01-18,3,5818,Santa Marta,local 2
343,2023-10-18,9,11270,Pereira,local 2
344,2023-12-09,6,981,Santa Marta,local 2
345,2024-01-10,10,7439,Medellín,local 3
346,2023-11-21,2,1339,Santa Marta,local 3
347,2024-03-30,1,8124,Santa Marta,local 2
348,2024-01-28,8,11353,Santa Marta,local 3
349,2024-01-20,3,1715,Pereira,local 2
350,2024-01-20,7,12986,Santa Marta,local 2
351,2023-12-24,10,13112,Santa Marta,local 3
352,2023-10-11,2,2336,Medellín,local 2
353,2024-01-25,2,5653,Pereira,local 1
354,2023-12-18,6,7254,Bogotá,local 3
355,2024-01-08,2,1609,Bogotá,local 3
356,2024-02-25,10,5646,Pereira,local 3
357,2023-09-18,4,2532,Santa Marta,local 1
358,2024-01-05,1,2471,Pereira,local 2
359,2023-12-20,1,8177,Santa Marta,local 3
360,2023-11-19,4,4352,Santa Marta,local 3
361,2024-01-02,6,12391,Pereira,local 3
362,2024-01-11,5,11077,Medellín,local 3
363,2023-12-24,3,11010,Medellín,local 1
364,2024-01-18,5,7664,Bogotá,local 2
365,2024-03-03,1,14890,Santa Marta,local 2
366,2023-11-18,6,12194,Medellín,local 1
367,2024-01-16,5,3049,Medellín,local 2
368,2023-09-19,7,13035,Santa Marta,local 3
369,2023-11-05,6,2855,Pereira,local 3
370,2024-03-29,9,5457,Pereira,local 1
371,2024-02-02,9,12415,Santa Marta,local 1
372,2024-02-18,3,9472,Santa Marta,local 1
373,2023-12-27,8,12132,Santa Marta,local 2
374,2024-01-03,3,4261,Santa Marta,local 1
375,2024-01-01,9,14774,Santa Marta,local 1
376,2024-02-02,6,1561,Santa Marta,local 2
377,2023-10-03,10,5321,Medellín,local 1
378,2023-11-18,1,7017,Medellín,local 1
379,2023-11-28,1,6741,Bogotá,local 1
380,2024-03-29,2,2437,Medellín,local 3
381,2024-01-06,1,10050,Bogotá,local 3
382,2023-10-20,3,12800,Medellín,local 3
383,2024-03-11,1,4862,Medellín,local 2
384,2024-02-20,4,4880,Bogotá,local 2
385,2024-03-17,2,3365,Pereira,local 1
386,2023-09-26,3,13363,Medellín,local 2
387,2023-10-23,8,13910,Medellín,local 1
388,2024-03-17,9,11774,Medellín,local 2
389,2023-09-24,4,7569,Medellín,local 1
390,2023-10-17,5,3132,Medellín,local 2
391,2024-01-23,1,11980,Bogotá,local 3
392,2023-11-21,4,2361,Pereira,local 2
393,2023-10-20,2,4151,Pereira,local 2
394,2023-12-20,2,1017,Bogotá,local 3
395,2023-09-18,3,8245,Pereira,local 2
396,2023-11-04,6,4676,Bogotá,local 1
397,2023-10-17,10,124,Pereira,local 3
398,2024-02-27,6,10787,Pereira,local 2
399,2023-09-14,4,12149,Santa Marta,local 2
400,2023-09-08,8,14365,Bogotá,local 2
401,2024-03-23,9,2492,Santa Marta,local 2
402,2023-10-16,2,11126,Pereira,local 3
403,2023-11-18,10,4500,Medellín,local 3
404,2024-01-27,1,4671,Santa Marta,local 2
405,2023-10-18,7,11352,Santa Marta,local 1
406,2024-03-04,6,250,Santa Marta,local 3
407,2024-02-16,7,6808,Bogotá,local 1
408,2024-03-26,4,10812,Santa Marta,local 3
409,2023-09-11,1,9255,Pereira,local 1
410,2023-12-20,2,7550,Bogotá,local 1
411,2024-02-07,7,8334,Pereira,local 1
412,2024-02-03,2,8609,Pereira,local 3
413,2023-12-26,4,12233,Medellín,local 3
414,2024-03-08,6,519,Pereira,local 2
415,2024-01-07,2,8550,Medellín,local 3
416,2023-10-19,6,14458,Pereira,local 1
417,2023-10-31,3,11105,Pereira,local 3
418,2023-11-14,10,8893,Bogotá,local 2
419,2024-03-13,3,2596,Santa Marta,local 2
420,2023-11-25,1,223,Bogotá,local 2
421,2024-03-22,2,1417,Bogotá,local 2
422,2023-11-16,4,13303,Santa Marta,local 3
423,2023-12-18,8,4384,Medellín,local 1
424,2023-09-23,4,1178,Santa Marta,local 1
425,2023-09-19,6,3985,Bogotá,local 1
426,2024-01-09,4,2146,Santa Marta,local 1
427,2023-10-01,10,11483,Bogotá,local 1
428,2024-01-28,1,4496,Bogotá,local 2
429,2023-11-05,7,13670,Pereira,local 1
430,2023-10-28,6,2807,Medellín,local 2
431,2023-11-29,4,818,Bogotá,local 2
432,2023-09-23,8,14558,Bogotá,local 2
433,2024-01-04,2,8004,Medellín,local 2
434,2023-11-13,7,1601,Medellín,local 2
435,2024-02-24,1,189,Santa Marta,local 1
436,2023-12-24,6,3990,Bogotá,local 1
437,2024-03-10,5,7117,Pereira,local 1
438,2024-03-20,8,8144,Santa Marta,local 3
439,2023-11-08,7,14059,Pereira,local 3
440,2024-03-25,6,9982,Santa Marta,local 2
441,2023-10-14,7,12137,Bogotá,local 1
442,2023-11-22,2,11406,Medellín,local 3
443,2023-11-12,4,10102,Pereira,local 3
444,2024-01-28,8,12353,Medellín,local 2
445,2023-11-04,8,1515,Pereira,local 1
446,2023-10-18,2,11705,Pereira,local 2
447,2024-03-21,6,6324,Santa Marta,local 1
448,2023-12-22,10,10274,Medellín,local 3
449,2023-10-19,6,9663,Pereira,local 2
450,2024-03-06,8,7858,Santa Marta,local 2
451,2024-03-07,4,2960,Santa Marta,local 3
452,2023-11-06,4,7296,Bogotá,local 1
453,2023-11-21,2,13302,Bogotá,local 1
454,2024-02-06,10,211,Santa Marta,local 1
455,2024-03-31,2,9055,Medellín,local 3
456,2024-02-12,10,8339,Pereira,local 1
457,2024-03-15,2,3440,Bogotá,local 1
458,2024-03-23,9,1296,Bogotá,local 3
459,2023-11-22,10,9527,Santa Marta,local 2
460,2024-02-29,5,10565,Bogotá,local 1
461,2024-01-05,1,3064,Medellín,local 2
462,2024-01-11,1,5073,Santa Marta,local 1
463,2023-12-13,1,8587,Santa Marta,local 3
464,2024-03-08,3,7884,Medellín,local 2
465,2023-09-14,10,3265,Pereira,local 2
466,2024-03-23,4,12106,Santa Marta,local 1
467,2023-11-24,6,3124,Medellín,local 2
468,2023-10-18,3,14045,Medellín,local 1
469,2024-03-01,6,6329,Medellín,local 2
470,2023-12-30,4,5308,Santa Marta,local 2
471,2023-11-14,4,8337,Santa Marta,local 1
472,2023-12-28,4,12774,Pereira,local 3
473,2023-12-26,3,7481,Bogotá,local 1
474,2023-12-06,1,14261,Bogotá,local 1
475,2023-10-29,10,4314,Medellín,local 2
476,2023-12-14,4,7225,Bogotá,local 1
477,2023-09-05,4,219,Bogotá,local 2
478,2023-11-16,2,3170,Bogotá,local 2
479,2024-03-25,8,9113,Santa Marta,local 3
480,2024-03-13,2,12498,Bogotá,local 1
481,2023-12-06,7,6999,Medellín,local 3
482,2024-03-06,5,5928,Bogotá,local 2
483,2023-10-27,9,2807,Medellín,local 2
484,2023-11-11,5,11520,Pereira,local 1
485,2024-01-23,6,3879,Santa Marta,local 3
486,2023-12-28,3,1567,Santa Marta,local 1
487,2024-03-17,3,1976,Santa Marta,local 3
488,2024-03-28,8,12070,Medellín,local 3
489,2024-01-31,4,10924,Bogotá,local 1
490,2023-09-13,2,3664,Medellín,local 3
491,2023-09-18,6,1208,Pereira,local 3
492,2023-09-17,5,8109,Pereira,local 3
493,2024-02-11,8,7355,Pereira,local 2
494,2024-02-17,1,2358,Bogotá,local 1
495,2023-10-22,3,3615,Medellín,local 1
496,2023-09-08,7,2288,Santa Marta,local 1
497,2024-02-27,3,9526,Medellín,local 2
498,2023-11-04,9,2300,Medellín,local 2
499,2024-01-21,2,4654,Pereira,local 3
500,2023-09-09,3,2753,Bogotá,local 1
501,2024-03-02,3,6832,Santa Marta,local 2
502,2023-11-25,2,2614,Bogotá,local 2
503,2023-11-03,9,2799,Santa Marta,local 2
504,2023-11-10,10,2815,Medellín,local 3
505,2024-01-15,4,9076,Bogotá,local 2
506,2023-12-29,9,3625,Bogotá,local 1
507,2023-12-23,10,7772,Santa Marta,local 2
508,2024-03-21,3,14472,Santa Marta,local 2
509,2024-01-05,3,3277,Santa Marta,local 1
510,2024-02-01,10,2088,Pereira,local 1
511,2023-09-18,4,9594,Bogotá,local 3
512,2023-12-06,5,11096,Santa Marta,local 1
513,2024-02-16,9,11551,Santa Marta,local 3
514,2024-02-06,10,4656,Bogotá,local 3
515,2024-01-29,1,2604,Medellín,local 2
516,2023-09-26,5,9311,Bogotá,local 3
517,2023-09-24,5,5185,Santa Marta,local 2
518,2024-02-23,7,4383,Santa Marta,local 3
519,2023-11-01,9,14843,Santa Marta,local 1
520,2024-01-19,8,4512,Santa Marta,local 2
521,2024-02-07,5,5798,Pereira,local 3
522,2024-03-17,4,10843,Santa Marta,local 1
523,2023-09-26,4,4855,Pereira,local 1
524,2024-01-07,2,10732,Santa Marta,local 1
525,2024-02-29,4,5954,Pereira,local 1
526,2023-10-08,7,11679,Pereira,local 3
527,2023-12-23,9,6724,Medellín,local 2
528,2024-03-20,6,5738,Santa Marta,local 2
529,2023-10-28,4,1776,Santa Marta,local 1
530,2024-01-31,3,1480,Bogotá,local 2
531,2023-11-24,5,10058,Bogotá,local 3
532,2023-12-15,6,14510,Pereira,local 2
533,2024-02-25,10,7521,Bogotá,local 1
534,2023-12-07,2,12859,Bogotá,local 1
535,2024-03-06,6,8607,Bogotá,local 1
536,2024-02-06,8,9333,Santa Marta,local 3
537,2023-10-22,4,12430,Santa Marta,local 3
538,2023-11-28,10,13905,Santa Marta,local 2
539,2023-10-26,7,13332,Pereira,local 1
540,2023-11-25,4,4582,Pereira,local 1
541,2024-03-15,8,14744,Bogotá,local 1
542,2024-01-25,5,14355,Pereira,local 1
543,2023-10-24,9,7587,Pereira,local 1
544,2024-03-27,3,2867,Bogotá,local 1
545,2024-03-29,2,4230,Medellín,local 1
546,2023-12-04,3,9792,Medellín,local 3
547,2023-12-28,6,6144,Bogotá,local 1
548,2023-10-03,10,7153,Medellín,local 1
549,2024-02-16,9,12054,Santa Marta,local 1
550,2023-12-10,6,103,Bogotá,local 2
551,2023-09-13,5,8808,Medellín,local 2
552,2023-11-25,2,966,Bogotá,local 1
553,2023-09-26,2,9568,Bogotá,local 3
554,2024-01-19,8,9655,Pereira,local 3
555,2023-09-27,6,8587,Santa Marta,local 1
556,2024-01-05,7,14296,Pereira,local 1
557,2023-11-03,5,11210,Bogotá,local 1
558,2023-12-06,2,12821,Medellín,local 2
559,2023-10-10,5,6244,Medellín,local 3
560,2023-11-03,3,6928,Santa Marta,local 3
561,2023-10-10,3,4649,Bogotá,local 3
562,2023-12-11,1,2890,Medellín,local 1
563,2024-01-26,6,13020,Bogotá,local 2
564,2023-12-25,3,4279,Bogotá,local 1
565,2023-09-10,6,3060,Bogotá,local 3
566,2023-11-17,9,7034,Santa Marta,local 1
567,2023-09-28,2,11535,Bogotá,local 3
568,2023-10-04,10,11135,Medellín,local 2
569,2024-02-02,3,11125,Santa Marta,local 1
570,2024-02-07,4,879,Pereira,local 2
571,2023-09-21,2,9130,Bogotá,local 3
572,2023-09-18,6,9985,Medellín,local 3
573,2023-09-20,9,1527,Santa Marta,local 2
574,2023-11-02,3,12150,Bogotá,local 2
575,2024-01-15,9,3744,Bogotá,local 1
576,2024-01-21,5,8559,Santa Marta,local 2
577,2023-10-19,1,3832,Santa Marta,local 1
578,2023-09-25,2,6615,Bogotá,local 2
579,2023-09-28,6,11510,Santa Marta,local 1
580,2024-01-22,4,3554,Santa Marta,local 1
581,2023-09-15,10,9942,Pereira,local 1
582,2024-01-22,7,5767,Pereira,local 2
583,2023-12-14,5,10977,Bogotá,local 3
584,2024-02-03,10,9745,Santa Marta,local 1
585,2024-02-14,3,7416,Santa Marta,local 1
586,2024-03-20,1,8252,Medellín,local 1
587,2024-03-11,1,2646,Santa Marta,local 1
588,2024-01-03,4,5197,Pereira,local 2
589,2024-01-21,2,3308,Santa Marta,local 3
